health-href	Question_author_name	Question_title	question_description	answer_author_name	answer_description
https://www.bissoy.com/q/111111970954				AlNomanrand1r1	
https://www.bissoy.com/q/111111967307		আমার ঘাড়ে প্রচুর ব্যাথ্যা করে।আমি এখন কি করতে পারি?			
https://www.bissoy.com/q/111111970858					
https://www.bissoy.com/q/111111968140	MdMasudranarand3				
https://www.bissoy.com/q/111111967684	সাব্বিরআহম্মেদ১				
https://www.bissoy.com/q/2318		ফার্মভিট ট্যাবলেট এর কাজ কি?			
https://www.bissoy.com/q/111111970188				Eftekhar Naeem	
https://www.bissoy.com/q/1111111262173					
https://www.bissoy.com/q/2977					
https://www.bissoy.com/q/111111965371				Rubidium	
https://www.bissoy.com/q/111111968505		মুখে দাগ ও ব্রন?			
https://www.bissoy.com/q/111111969997			আমার প্রায় এক বছর ধরে অতিরিক্ত ঘন পস্রাব হয়।মেরুদন্ডের এক পাশে ব্যাথা করতো কিন্তুু এখন দু পাশেই করে। আমি নিউরোলজিস্ট দেখাইছি ৩-৪ জন কে।সবাই আল্ট্রাসনোগ্রাম করতে দেয় এবং রিপোর্ট ভাল আসে।কিন্তুু সমস্যার সমাধান হচ্ছে না।আমার ওজন শুধু করছে।পস্রাব আটকে রাখে পিঠের ব্যাথা বাড়ে।পস্রাব করলে সাথে সাথে কমে যায়।ডাক্তারদের একই কথা কিডনি ভাল।পিঠের ব্যাথা হওয়ার মত অন্য কারন ও নেই। এখন আমার কি করা উচিৎ???		
https://www.bissoy.com/q/1111111262163					
https://www.bissoy.com/q/111111970171	FaroqeAhamedRasel				
https://www.bissoy.com/q/1111111262124				Jobedali	
https://www.bissoy.com/q/2372	Md Ariful Islam				
https://www.bissoy.com/q/111111969180				AlNomanrand1r1	
https://www.bissoy.com/q/111111966666					
https://www.bissoy.com/q/1111111262104					
https://www.bissoy.com/q/111111970188		স্বাস্থের সমস্যা?			
https://www.bissoy.com/q/111111968846	Md Muhibbullah				
https://www.bissoy.com/q/111111968256			কালকে রাতে ১১টার সময় হঠাৎ করে  আমার বাম চোখের মণিটা একদম ছোট হয়ে গেল আমার দেখতে একটু হিজিবিজি লাগছে এটা কি কারণ হতে পারে?		
https://www.bissoy.com/q/2957				Srabany	
https://www.bissoy.com/q/111111965592		Batenovate CL ointment করে দিয়েছে এর পরিবর্তে কি ব্যবহার করা যায়। gsk কোম্পানি বন্ধ?			
https://www.bissoy.com/q/111111965605				মোঃআল-কারিম	
https://www.bissoy.com/q/111111966887					
https://www.bissoy.com/q/3224					
https://www.bissoy.com/q/111111965356				Eftekhar Naeem	
https://www.bissoy.com/q/2990	Sumya Akter				
https://www.bissoy.com/q/111111968480					
https://www.bissoy.com/q/111111966971		আমি অনেকদিন ধরে নিচের সমস্যাগুলোয় ভুগতেছি?			
https://www.bissoy.com/q/111111966419				সময়	
https://www.bissoy.com/q/111111966413	মুস্তাকিম1				
https://www.bissoy.com/q/111111970913				Ronu	
https://www.bissoy.com/q/3283					
https://www.bissoy.com/q/111111970081			আমার যখন কারো সাথে দন্দ হয় তখন আমার বুক ধরফর করে হার্টবিট বেড়ে যায় গলা শুকিয়ে যায় এমন হয় কেন এর চিকিত্‍সা কি?		
https://www.bissoy.com/q/111111966390				Atikul Islam	
https://www.bissoy.com/q/111111966390			"শীতকাল শুরু হতেই আমার প্রচন্ড ঠান্ডা লাগে।কোন ঔষুধেই ভালো ফল পাই নি।ঔষুধ খেলে ২ থেকে ৩ ঘন্টা ভালো থাকে আবার সেই আগের মতোই অবস্থা হয়।তাই দয়া করে কেও প্রকৃতিক কোন ঔষুধ বলেন যা খেলে আমি সুস্থ হতে পারব। বি.দ্র.আমি আদা,বাসক, তুলসি, মধু নিয়মিত খাই।তাবু কোন উপকার নেই"		
https://www.bissoy.com/q/111111972657		ঔষধ এর কাজ কি?			
https://www.bissoy.com/q/111111967530	MIZANSHEIKH				
https://www.bissoy.com/q/111111970146			হৈস্তুমৈথুন করলে কি ব্রন বেশি উঠে??ব্রন ও ব্রনের দাগ দূর করার জন্য কি ব্যবহার করব???		
https://www.bissoy.com/q/111111965797		প্রেগনেন্সি টেস্ট কতটা কার্যকর?			
https://www.bissoy.com/q/111111967172					
https://www.bissoy.com/q/111111972476	সিকদারশুভ				
https://www.bissoy.com/q/3015					
https://www.bissoy.com/q/111111969974				মুহাম্মাদজাহিদ	
https://www.bissoy.com/q/1111111262110					
https://www.bissoy.com/q/111111970665			"আমার বউয়ের ৯ সপ্তাহ হয়ছে বেবি পেটে আছসে। হঠাৎ করে পেটে ব্যাথা। ডাক্তারের কাছে গেলে আল্ট্রা সনো করতে দেয়, বলে এপেন্টিসাইড হয়েচে, এখন অপারেশন করতে হবে, করলে বাচ্চাটি নষ্ট হয়ে যেতে পারে। এখন করণীয় কি। এমন কোনো উপায় আছে যে এপেন্টিসাইড কে ঔষধ দিয়ে রেখে একবারে বাচ্চা ডেলিভারি হওয়ার সময় অপারেশন করে বাচ্চাকে বাচানো যায় ?"		
https://www.bissoy.com/q/111111965679					
https://www.bissoy.com/q/111111969623		বয়স ১০ বছর নিয়মিত পেট এ ব্যাথা হয় এর কার কি? কি করব?			
https://www.bissoy.com/q/111111965949			আমার বয়স ১৭। আমি কিছু দিন ধরে লক্ষ্য করছি আমার দাড়ি লাল হয়ে যাচ্ছে।এ ব্যাপারে আমার কি করনীয়???আর এমনটা কেন হচ্ছে??		
https://www.bissoy.com/q/111111969615		পাতলা পায়খানার জন্য করনীয় কি?			
https://www.bissoy.com/q/111111972458				Md Jaber ahsan	
https://www.bissoy.com/q/111111971325			দেখেন ভাই! আমি বিগত ৪ বছর ধরে পেটে র এবং বুকের চাপের সমস্যায় ভুগতে ছি কিন্তু কোন সমাধান পাচ্ছি না। Endoscopy Clonoscopy করিয়ে ছি কোন সমস্যা ধরা পড়ে নি। এখন ডাক্তার এবডোমেন সিটি স্কিন দিছে এখন এটাতে কি রোগ সনাক্ত হবে এবং এতে কত টাকা খরচ হবে পপুলার রে। ভাই আমাকে সঠিক উওর দিয়ে সাহায্য করুন জীবনে কোন দিন নেশা পানি করি নি আর আমি এই বয়সে কঠিন রোগে ভূগছি ও আর হ্যা আমার বয়স ১৯ চলতেছে । আর আমার জন্য একটু দোয়া করবেন মহান আল্লাহ তায়ালা যেনো আমাকে সস্থ করে দেন।		
https://www.bissoy.com/q/111111971490		বয়স (২৭) । বুকের বাম পাশে ব্যথা করে ।ইসিজি ইকো সব নরমাল । এটা কি হার্ট এর কোন অসুখ ?			
https://www.bissoy.com/q/111111972469				Md Jaber ahsan	
https://www.bissoy.com/q/111111970141		মেদ কমাতে কি করবো?			
https://www.bissoy.com/q/111111968292	Rubidium				
https://www.bissoy.com/q/2901					
https://www.bissoy.com/q/111111970614				Md Jaber ahsan	
https://www.bissoy.com/q/111111968819	RubelAhmedRocky				
https://www.bissoy.com/q/111111970201	শাবিদ				
https://www.bissoy.com/q/111111971881	FayezAhmed				
https://www.bissoy.com/q/111111967159	শাবিদ				
https://www.bissoy.com/q/1111111262115	Jobedali				
https://www.bissoy.com/q/111111969435					
https://www.bissoy.com/q/111111967031	Shimulmazumder				
https://www.bissoy.com/q/111111969535					
https://www.bissoy.com/q/111111970141	আয়ানআলীখান				
https://www.bissoy.com/q/1111111262125	Jobedali				
https://www.bissoy.com/q/111111966281		আমি কি কোন ঔষধ খেয়ে লম্বা হতে পারবো?			
https://www.bissoy.com/q/111111971282			দয়া করে কেউ কোন ঔষধের কথা বলবেন না।		
https://www.bissoy.com/q/111111970088	জেফজুয়েল				
https://www.bissoy.com/q/111111966035		আমার রাতে মাথা ব্যথা করে ও চারদিক থেকে চোখ অন্ধকার হয়ে আসে এটা কি সাইনুসাইটিস এর কারনে হয়?			
https://www.bissoy.com/q/111111969293					
https://www.bissoy.com/q/111111969285			"আমার গত ২০, ২২ দিন ধরে গ্যাসের সমস্যা। এখন আগের থেকে একটু কম। বমি বন্ধ হয়েছে। আমি ২ বেলা গ্যাসের ঔষধ খাচ্ছি, নিয়মিত খাবার খাচ্ছি, তেলে ভাজা সব বাদ দিয়েছি।  কিন্তু গ্যাস কমেনি বেশি। এখনও পিঠের মাঝামাঝি, বুকে, হাতে হাল্কা ব্যাথা, ঢেকুর উঠছে, গলায় কিছু আটকে থাকা, অসস্তি লাগে সবসময়ই। আমি আল্ট্রাস্নো, রক্ত পরীক্ষা, বুকের এক্সরেও করিয়েছি,  আল্লাহর রহমতে সব ভালো। কিন্তু গ্যাস কমছে না। আর আমার ওজন ৯, ১০ দিনেই ৫ কেজির বেশি কমে গেছে। আমার প্রশ্ন হল ওজন কী গ্যাসের জন্য কমে? আর গ্যাসের এই সমস্যা কমতে কতদিন লাগতে পারে?"		
https://www.bissoy.com/q/3015	Sumya Akter				
https://www.bissoy.com/q/3187				জামিয়ার রহমান	
https://www.bissoy.com/q/111111967986		শরীর দূর্বল হয়ে গেছে সমাধান চাই?			
https://www.bissoy.com/q/111111966927				Najmuljs7	
https://www.bissoy.com/q/111111970324					
https://www.bissoy.com/q/111111968552		টিনিটাস রোগের সমাধান কি?দ্য়া করে বলুন স্যার?			
https://www.bissoy.com/q/111111968140		স্বাস্থ্য দিনদিন শুকিয়ে যাচ্ছে কিভাবে মোটা হতে পারবো?			
https://www.bissoy.com/q/111111970898					
https://www.bissoy.com/q/111111967986			শরীর রোগা ও দূর্বল হয়ে গেছে শক্তিশালি এবং মোটা তাজা শরীর করতে চাই।		
https://www.bissoy.com/q/111111968176		"আমি হতাশাগ্রস্ত,দিশেহারা।কেউ কি দয়া করে আমাকে উপায় বাতলে দেবেন?"			
https://www.bissoy.com/q/111111965197		"আমার এ্যাপান্ডিসাইটিস অপারেসন হইছে ২মাস্ ,কিন্তু গত ১০দিন ধরে অপারেশন করা স্থানে টিস টিস করে ব্যাথা করছে, এ অসুবিধায় কি করতে পারি?"			
https://www.bissoy.com/q/111111970787		এমএম কিট খাওয়ানোর পর 2 বছরের বাচ্চাকে বুকের দুধ খাওয়ানো যাবে কি?			
https://www.bissoy.com/q/111111971501	Shawn				
https://www.bissoy.com/q/111111965601		লিঙ্গের নলের ভেতর চাপ দিলে 2 টি ছোট দানার মত অনুভূত হয় কেন(ছবিতে মার্ক করা স্থানে)? এবং মাঝে মাঝে প্রস্রাবের রাস্তার নলের ভেতর চুলকায় কেন?			
https://www.bissoy.com/q/2968		প্রস্রাব ক্লিয়ার হয় না কি করা যেতে পারে?			
https://www.bissoy.com/q/2319		মোটা হওয়ার খাদ্য তালিকা চাই?			
https://www.bissoy.com/q/111111970404		আমার হাত প্রায়ই ঘামতে থাকে । এর প্রতিকার কি? ডাক্তারের কাছে গেলে কি এর চিকিৎসা পাব?			
https://www.bissoy.com/q/111111972413	Tammi				
https://www.bissoy.com/q/1111111262116	Jobedali				
https://www.bissoy.com/q/111111969459		কেন এমন হয়েছে?			
https://www.bissoy.com/q/111111970882		নিয়মিত কম্পিউটার ব্যাবহার এর ফলে চোখের সমস্যা হয়। পরিত্রাণের উপায় কী?			
https://www.bissoy.com/q/111111965399	DustuHridoy420				
https://www.bissoy.com/q/111111972313		oxynex Nasal Drop টি অামি কিভাবে ব্যাবহার করব?			
https://www.bissoy.com/q/2321	Anonymous				
https://www.bissoy.com/q/111111967530			আমার বয়স ১৪ বছর আর আমার এক ভাই এর বয়স ১৬ বছর কিন্তু আমার দাড়ি হলেও ওর হয়নি।এটার কারন কি?		
https://www.bissoy.com/q/111111968927					
https://www.bissoy.com/q/2317		ফার্মভিট ট্যাবলেট এর দাম কত?			
https://www.bissoy.com/q/111111965665			ব্রাশ করার পরও মুখ থেকে গন্ধ আসে এটার প্রতিকার কী আছে?		
https://www.bissoy.com/q/111111966404					
https://www.bissoy.com/q/111111965949		অল্প বয়সে দাড়ি লাল হয়ে যাচ্ছে। এর কারণ কি?			
https://www.bissoy.com/q/111111969996		"ঘন ঘন প্রস্রাব এবং কোমরের ঠিক মাঝে ব্যথ্যা অনুভব হয়,কোন ধরনের ডাক্তার দেখাবো?"			
https://www.bissoy.com/q/111111971647	MAMOMIN				
https://www.bissoy.com/q/2372					
https://www.bissoy.com/q/111111968927		টয়লেট শেষে টিস্যু পেপারে রক্ত দেখতে পাচ্ছি এবং মলদ্বার হালকা জ্বলছে । এর কারণ কী?			
https://www.bissoy.com/q/3275					
https://www.bissoy.com/q/111111966404		বুকের কফ ভালো করার জন্য কি ভালো হবে লিভোসালবিউটামল ট্যাবলেট নাকি অ্যাডোভাস বা অ্যামব্রক্স সিরাপ?			
https://www.bissoy.com/q/1111111262116				Jobedali	
https://www.bissoy.com/q/111111968154	TawhidAkond				
https://www.bissoy.com/q/111111970168					
https://www.bissoy.com/q/111111968414					
https://www.bissoy.com/q/111111968667		জানতে চায় ঠিকানা চায়?			
https://www.bissoy.com/q/111111967771				Mehjabin	
https://www.bissoy.com/q/111111966163		পায়খানা ঠিকমতো হচ্ছে না...সমাধান চাই?			
https://www.bissoy.com/q/111111971596		শীতের দিনে গায়ে গরম ভাব পরিলক্ষিত হচ্ছে। এটা কিসের লক্ষণ?			
https://www.bissoy.com/q/111111969540	karim123rand1				
https://www.bissoy.com/q/111111969131	shahidctg				
https://www.bissoy.com/q/2843		মোটা হওয়ার উপায় কি?			
https://www.bissoy.com/q/3286				Atikul Islam	
https://www.bissoy.com/q/1111111262123	Jobedali				
https://www.bissoy.com/q/111111968819			আমি অনেক চিকন দেখতে খারাপ দেখা যায় মোটা হতে হলে		
https://www.bissoy.com/q/3348				Atikul Islam	
https://www.bissoy.com/q/111111968225				আরাফাতহোসেনকিশোর	
https://www.bissoy.com/q/111111967761	ShaonSarker				
https://www.bissoy.com/q/111111968707		"আমার পেটের নিছের ডান দিকে চিন চিন জ্বলে, আর সে স্থান টা শক্ত শক্ত মনে হয়?"			
https://www.bissoy.com/q/3019		দাউদের ট্যাবলেট এর নাম কি?			
https://www.bissoy.com/q/111111970289			মাথায় অনেক খুশকি হয়।শুধু মাথায় ই নয় মুখেও এর প্রভাব দেখা যায়। শীতের সময় এর প্রভাব বেশি দেখা যায়।এখন কিভাবে এর থেকে মুক্তি পাওয়া যায়। সাহায্যের প্রয়োজন......		
https://www.bissoy.com/q/1111111262119	Jobedali				
https://www.bissoy.com/q/111111970201				নাজিমউদ্দিনপ্রিন্স	
https://www.bissoy.com/q/111111967531					
https://www.bissoy.com/q/1111111262163	Anonymous				
https://www.bissoy.com/q/111111967121					
https://www.bissoy.com/q/3231	Sumya Akter				
https://www.bissoy.com/q/111111965371			আমার অন্ডকোষ এ অনেক দিন যাবত এক ধরনের ছোট ছোট গোটা ওঠেছে এগুলো চামড়ার ভিতরে কোনো ব্যাথা করেনা ২ ৩ টা গালিয়ে দেখেছি ভাত এর মত বের হয় গুলো বেড়েই চলেছে এখন আমি কি করতে পারি খুব টেনশনে আছি plz help me?		
https://www.bissoy.com/q/111111971647					
https://www.bissoy.com/q/111111967960			কিছু এমন খাবারের নাম বলুন যা খেলে মেধা সারফ হবে		
https://www.bissoy.com/q/111111965769	Abirkhannn				
https://www.bissoy.com/q/111111971282	Internetorg				
https://www.bissoy.com/q/111111972469		মিরটাজ ১৫ ট্যাবলেট টা কয় বেলা খাওয়ার নিয়ম এবং কখন খেতে হবে ?মিরটাজ এর সাথে বেনজিট ট্যাবলেট টা খাইলে কোন সমস্যা হবে কি?			
https://www.bissoy.com/q/111111966404				সময়	
https://www.bissoy.com/q/111111970146		ব্রন সম্পর্কিত প্রশ্ন!!!?			
https://www.bissoy.com/q/111111965903			"আজ ৩ দিন যাবত আমি এই সমস্যায় ভুগতেছি।।কানে জোরে চড়ের আঘাতে কান টা একদম স্তব্ধ হয়ে আছে,,এখনো কানে তালা লেগে আছে,,ডাক্তার দেখিয়েছি ওনি ওষুধ দিছেন ফিউরোক্লাভ ২৫০ (সকাল-বিকাল),,এলবাসিন ৩০ মি,গ্রা,,(সকাল-বিকাল)।।প্রোগাট ২০ মি,গ্রা (সকাল- বিকাল)।ফেনাডিন ১২০ ।।এসব খাইতেছি ৩ দিন যাবত।।কিন্তু কান তালা এখনো খুলতেছে না।।।প্লিজ দয়া করে আমাকে একটু সাহায্য করুন।।।এর একটা সমাধান দিন কি করা যায় এখন প্লিজ??"		
https://www.bissoy.com/q/2870	Sumya Akter				
https://www.bissoy.com/q/111111966413			"আমার ভাগিনার অনেক দিন আগে চোখ দিয়ে পানি পড়ত 
আর সে এই বিষয় টি এড়িয়ে যাচ্ছিল  চোখের মধ্যে বিভিন্ন স্থানে সাদা সাদা  ফোসকা দেখা দিয়েছে   এখন প্রথম কি করব কোথায় নিয়ে যাব"		
https://www.bissoy.com/q/111111968321		গলা ব্যথা করলে বা চুলকালে ওষুধ ছাড়া প্রতিকার কি আপনারা যারা দেখবেন প্রত্যেকে নিজ নিজ উপায় বলবেন?			
https://www.bissoy.com/q/111111965877	mahmudulhassan61				
https://www.bissoy.com/q/111111970397				Md Jaber ahsan	
https://www.bissoy.com/q/3047	Sumya Akter				
https://www.bissoy.com/q/2311	Anonymous				
https://www.bissoy.com/q/111111970104	বঙ্কিমচন্দ্র				
https://www.bissoy.com/q/111111972718				Atikul Islam	
https://www.bissoy.com/q/1111111262125		প্রসবের সময় শিশুকে সংক্রমণ থেকে বাচাতে হলে কী কী করতে হবে?			
https://www.bissoy.com/q/111111966580		আমি মোটা হওয়ার জন্য কোন কি সেবন করতে পারি?			
https://www.bissoy.com/q/111111970126		আমার ফেইজে অনেক ব্রন এবং ব্রনের কালো দাগ। এগুলো দূর করতে হলে আমাকে কি করতে হবে?			
https://www.bissoy.com/q/111111968819				Eftekhar Naeem	
https://www.bissoy.com/q/111111968090		অতিরিক্ত ঘুম?			
https://www.bissoy.com/q/111111968381					
https://www.bissoy.com/q/111111967457					
https://www.bissoy.com/q/111111968197			সব সময় শুধু কাশ ফেলতে হয় বিরক্তিকর লাগে		
https://www.bissoy.com/q/3257					
https://www.bissoy.com/q/111111968325				Dr. Mamunur Rashid	
https://www.bissoy.com/q/2317					
https://www.bissoy.com/q/111111968082				সময়	
https://www.bissoy.com/q/111111966757					
https://www.bissoy.com/q/111111966971				সময়	
https://www.bissoy.com/q/1111111262119				Jobedali	
https://www.bissoy.com/q/2990					
https://www.bissoy.com/q/1111111262117	Jobedali				
https://www.bissoy.com/q/111111968225			"ঢাকা নিউমার্কে,  ধানমন্ডি,মোহাম্মদপু,  কেরানীগন্জ মডেল থানার মধ্যেে কেউ কি ভালো ত্বক বিশেষজ্ঞ ডাক্তারের নাম বলতে পারেন ....কখন বসে এবং যোগাযোগের নাম্বারটা দিলে খুব ভালো হতো।"		
https://www.bissoy.com/q/111111972244		বয়স অনুযায়ী লম্বা না হওয়াই এখন করণীয় কি?			
https://www.bissoy.com/q/111111968667			চট্টগ্রামের সবচেয়ে বেস্ট এলার্জি বিশেষজ্ঞ ডাক্তার কোথায় পাওয়া যায়? শুধু চর্ম এলার্জি বিশেষজ্ঞ নই সব ধরনের এলার্জি ডাক্তার?		
https://www.bissoy.com/q/111111970940					
https://www.bissoy.com/q/111111968263					
https://www.bissoy.com/q/111111970104					
https://www.bissoy.com/q/2315					
https://www.bissoy.com/q/2318				Anonymous	
https://www.bissoy.com/q/111111971445					
https://www.bissoy.com/q/111111965094		শরীরের জন্য জিঙ্ক এবং ম্যাগনেসিয়াম ভালো ওষুধের নাম জানতে চাই?			
https://www.bissoy.com/q/2316	Anonymous				
https://www.bissoy.com/q/111111965601					
https://www.bissoy.com/q/111111965399		গাল মুখ ভরাট করবো কিভাবে?			
https://www.bissoy.com/q/111111969535		"পেটের ডানপাশে কোমরের একটু উপরে ব্যাথা,এটি কিসের লক্ষন?"			
https://www.bissoy.com/q/111111966971			"আমি অনেকদিন ধরে নিচের সমস্যাগুলোয় ভুগতেছি।
১.প্রসাবের চাপ হয় বেশি কিন্তু প্রসাব হয় কম।
২.প্রসাবের চাপ হলে তলপেটে ব্যাথা করে।
৩.প্রসাব করতে কষ্ট হয়,প্রসাব আটকে আটকে আসে,  মনে হয় প্রসাব কিছু থেকে যায়।
৪.প্রায় সময়ই জ্বর থাকে।
৫.কোমরের পিছনে এবং পিঠে ব্যাথা করে।
এখন আমি কি করব, এ রোগগুলো থেকে কি সুস্থ হওয়া যাবে?"		
https://www.bissoy.com/q/111111968088		"আমার,রাতে ঘুম ঠিকমতো হচ্ছেনা।একটু পর পর কোনো কারণ ছাড়াই ঘুম ভেঙ্গে যায় এরপর আর ঘুম আসেনা?"			
https://www.bissoy.com/q/1111111262187				সোহাগহাসান	
https://www.bissoy.com/q/1111111262111				Waruf	
https://www.bissoy.com/q/111111971533				Eftekhar Naeem	
https://www.bissoy.com/q/1111111262114		স্বাস্থ্যবিধান কি?			
https://www.bissoy.com/q/111111967147					
https://www.bissoy.com/q/111111968176			"আমার বয়স ১৬ বছর।আমি ২০২০ সালের এস.এস.সি. পরিক্ষার্থী।সে অনুযায়ী আমাকে নিয়মিত পড়া উচিত।কিন্তু আমি ঠিকমতো পড়তে পারছি না।আমার সার্বক্ষনিক শুধু ঘুম পায়।দৈনিক ৯-১০ ঘন্টা ঘুমালেও আমার কাজের সময় প্রচন্ড ঘুম পায়।তাছাড়াও আমি শুধু হতাশায় ভুগি।কোনো কিছুই আমার কাছে ভালো লাগে না।স্কুল তো দূরের কথা,ঘর থেকে বের হতেই আমার অস্বস্তিবোধ হয়।সবসময় শুধু জ্বরজ্বর অনুভব হয়,শরীর গরম থাকে।স্কুলে সবাই আমাকে পাগল বলে এড়িয়ে চলে।একসময় নিজের কাছে মনে হতে থাকে আমি সত্যিই একটা পাগল।আমি অনেক বড় হয়েছি কিন্তু বয়সের সাথে আমার সঠিক বিকাশ হয় নি।আমার আচরণ এখনো ১২ বছরের ছেলের মতো।কারো সাথে ঠিকভাবে,স্বাভাবিকভাবে কথা বলতে পারিনা।ফলে সবাই আমাকে পাগল মনে করে।নিজের ব্যবহারকে সংশোধন করতে আমি সর্বাত্মক চেষ্টা করছি,এমনকি মানসিক ডাক্তার দেখাতে চেয়েছি কিন্তু আমার বাবা-মা এসবকে পাত্তাই দিলেন না।এমন হতাশার মধ্যে আবার নিজের দুর্বলতার কারণে অষ্টম শ্রেণী থেকে ফলাফল বিপর্যয়ের শিকার।এসব সহ্য করতে না পেরে বারবার নিজেকে শেষ করে দিতে চেয়েছিলাম। এমতাবস্থায় যদি কোনো সহৃদয় বাঙালি পরামর্শ দিয়ে থাকেন তাহলে বিশেষভাবে উপকৃত হবো।"		
https://www.bissoy.com/q/111111968505	টগর				
https://www.bissoy.com/q/2315				ওয়াসিমুদ্দিন রাফি	
https://www.bissoy.com/q/111111968197		সর্দিকাশি ছারাই গলাই কফ জমে থাকে কি করতে পারি এখন?			
https://www.bissoy.com/q/1111111262111		কি খেলে বুকের দুধ কমে যায়?			
https://www.bissoy.com/q/111111969908				Md Jaber ahsan	
https://www.bissoy.com/q/111111969620				Abinashray	
https://www.bissoy.com/q/111111972413				Md Jaber ahsan	
https://www.bissoy.com/q/111111968197	mdalaluddin				
https://www.bissoy.com/q/111111971824			কুকচির মধ্যে শেওলার মত সাদা সাদা দাগ হয়েছে খুব চুল্কায়। সাবান দিয়ে রেগুলার গা ডলে গসল করি তবুও এমন হচ্ছে কি সমাধান আছে		
https://www.bissoy.com/q/111111969489				Dr. Mamunur Rashid	
https://www.bissoy.com/q/111111965747					
https://www.bissoy.com/q/2323					
https://www.bissoy.com/q/111111965665	গাজীসিফাত				
https://www.bissoy.com/q/111111970088				KMIslan	
https://www.bissoy.com/q/1111111262112				Jobedali	
https://www.bissoy.com/q/111111969974			আমি স্পষ্ট ভাষায় সবার সাথে কথা বলতে পারিনা তোতলানোর জন্য।এটা কিভাবে ভালো করা যাবে?		
https://www.bissoy.com/q/111111972118					
https://www.bissoy.com/q/111111971445		রাতে ঘুমনোর আগে কোন পানির সাথে না মিশিয়ে এক চামুচ মধু খেলে কি উপকার হবে?			
https://www.bissoy.com/q/111111968505			আমার বয়স ১৬ বছর।আমার মুখে অনেক কালো দাগ।ব্রন ও আছে।আমি অনেক ক্রিম ব্যাবহার করেছি।কিন্তু কিছুতেই কোন লাভ হয় নি।বরং আমার মুখ আরো খারাপ হয়েছে গেছে।এখন আমার মুখের উজ্জলতা কমে গেছে আর কালো দাগ ও ব্রনে ভরে গেছে।আমি আর কোন ক্রিম মাখতে চাচ্ছি।আমি মুখে ডাক্তার দেখানোর কথা ভাবছি যারা মুখের স্কিন পরিক্ষা করে ক্রিম দিয়ে কালো দাগ ও ব্রন দূর করে মুখকে ফর্সা ও উজ্জল করে তোলে?এখন কেমন ডাক্তার দেখাব??অভিজ্ঞদের মত আশা করছি।আর খুলনায় এমন কোন ডাক্তারের কথা যদি জানা থাকে তাহলে তার ঠিকানা দিয়ে হেল্প করেন প্লিজ!		
https://www.bissoy.com/q/111111970614	রবিনতালুকদার				
https://www.bissoy.com/q/111111970291					
https://www.bissoy.com/q/111111968090	দিবন্তিচৌধুরী				
https://www.bissoy.com/q/111111972187	ফারজানাআবেদিন				
https://www.bissoy.com/q/111111972539	MDYanurRaman				
https://www.bissoy.com/q/111111968505				Eftekhar Naeem	
https://www.bissoy.com/q/111111965807		"আমার বয়স ২৩ ওজন ৫৫ কেজি 5""2 ওজন কি ঠিক আছে?"			
https://www.bissoy.com/q/111111967565					
https://www.bissoy.com/q/111111966309	মাহমুদুলহাসাননিলয়				
https://www.bissoy.com/q/111111968664			"আমি দাতের চিকিৎসা সম্পকে জানতে চাই ।মানে সীল কি ,এটি কখন করা হয় ,এর উপকারীতা কী ।তারপর ওয়াস কি ,এর উপকারীতা কী ।কারো জানা থাকলে বলবেন"		
https://www.bissoy.com/q/111111967487	মুস্তাকিম1				
https://www.bissoy.com/q/3257		পায়খানা না হলে কি করব?			
https://www.bissoy.com/q/111111970380				ReignsEbrahim	
https://www.bissoy.com/q/111111965197				Rubidium	
https://www.bissoy.com/q/1111111262123		ঝুঁকিপূর্ণ গর্ভবতী মহিলা বলতে কাদের বোঝায়?			
https://www.bissoy.com/q/111111970599				আবুসালেহমোআলমগীর	
https://www.bissoy.com/q/1111111262125				Jobedali	
https://www.bissoy.com/q/111111966933				জামিয়ার রহমান	
https://www.bissoy.com/q/2850	Sumya Akter				
https://www.bissoy.com/q/111111969814				KMIslan	
https://www.bissoy.com/q/3224		ঘুমের ঔষধের দাম কত?			
https://www.bissoy.com/q/3348	Sumya Akter				
https://www.bissoy.com/q/2843				shamim uddin ahia	
https://www.bissoy.com/q/1111111262096		আমার বেগুনে এলার্জি তবুও বেগুন খেতে হয়। এই সমস্যা থেকে বাচার জন্য কি করতে হবে?			
https://www.bissoy.com/q/111111966555		ঘুমের মধ্যে হঠাৎ করে শরীল কেপে ওঠে এর কারন কি?			
https://www.bissoy.com/q/111111970954					
https://www.bissoy.com/q/1111111262114				Jobedali	
https://www.bissoy.com/q/3258					
https://www.bissoy.com/q/111111970858		ভালো মানের Blood Presure Monitor কোথায় পাওয়া যাবে?			
https://www.bissoy.com/q/111111972532				Atikul Islam	
https://www.bissoy.com/q/1111111262120		গর্ভবতী মহিলাকে কতবার খাবার খেতে হবে?			
https://www.bissoy.com/q/111111967030		"ছবি দেখে নিশ্চিত করে দিন,এগুলো চিরতা নাকি?"			
https://www.bissoy.com/q/111111967186					
https://www.bissoy.com/q/111111972665	ReignsEbrahim				
https://www.bissoy.com/q/111111967174					
https://www.bissoy.com/q/111111969497					
https://www.bissoy.com/q/111111965431	Sheikh Arif				
https://www.bissoy.com/q/111111968846					
https://www.bissoy.com/q/111111971645	ReignsEbrahim				
https://www.bissoy.com/q/111111966857				মোঃজনিইসলামrand1	
https://www.bissoy.com/q/1111111262121	Jobedali				
